 S  3212 56.996  0.00164 0.00037  5.95  1.38 66.811 127.853 109.223 22.033 73273.690
 S  3212 57.049  0.00192 0.00039  6.99  1.47 66.814 127.849 109.222 22.034 73273.630
 S  3213 34.975  0.00257 0.00078  6.72  3.27 59.887 136.715 112.527 21.471 85138.353
 S  3213 35.244  0.00265 0.00078  7.17  3.29 60.490 136.182 112.252 21.507 85128.853
 S  3213 35.463  0.00273 0.00077  7.59  3.25 60.861 135.833 112.082 21.530 85122.721
 S  3213 35.658  0.00281 0.00075  8.02  3.16 61.071 135.630 111.987 21.543 85118.915
 S  3213 35.845  0.00290 0.00072  8.49  3.03 61.273 135.429 111.895 21.557 85115.871
 S  3213 36.024  0.00301 0.00068  8.99  2.87 61.447 135.255 111.816 21.568 85112.320
 S  3213 36.195  0.00312 0.00064  9.52  2.68 61.583 135.114 111.753 21.578 85110.050
 S  3213 36.363  0.00324 0.00059 10.10  2.48 61.721 134.971 111.690 21.587 85107.529
 S  3213 36.523  0.00337 0.00054 10.70  2.27 61.884 134.799 111.616 21.599 85104.575
 S  3213 36.677  0.00351 0.00049 11.33  2.07 61.951 134.727 111.585 21.603 85103.483
 S  3213 36.834  0.00365 0.00045 12.01  1.89 62.066 134.602 111.532 21.612 85101.253
 S  3213 36.989  0.00381 0.00041 12.73  1.74 62.213 134.440 111.466 21.623 85098.767
 S  3213 37.137  0.00397 0.00039 13.47  1.64 62.340 134.299 111.407 21.632 85095.927
 S  3213 37.275  0.00415 0.00038 14.26  1.59 62.402 134.231 111.379 21.637 85095.106
 S  3213 37.419  0.00434 0.00038 15.13  1.61 62.503 134.115 111.333 21.644 85093.252
 S  3213 37.561  0.00455 0.00040 16.06  1.69 62.599 134.005 111.289 21.652 85091.629
 S  3213 37.705  0.00477 0.00043 17.07  1.81 62.724 133.860 111.232 21.661 85089.557
 S  3213 37.844  0.00500 0.00047 18.11  1.97 62.898 133.654 111.152 21.675 85085.940
 S  3213 37.969  0.00523 0.00051 19.13  2.13 63.002 133.530 111.105 21.683 85083.977
 S  3213 38.084  0.00545 0.00054 20.10  2.28 63.066 133.453 111.075 21.688 85082.711
 S  3213 38.197  0.00567 0.00058 21.01  2.42 63.108 133.402 111.056 21.692 85081.953
 S  3213 38.311  0.00586 0.00060 21.86  2.53 63.151 133.350 111.036 21.695 85081.248
 S  3213 38.426  0.00604 0.00063 22.63  2.63 63.217 133.269 111.006 21.701 85079.980
 S  3213 38.538  0.00618 0.00064 23.26  2.70 63.286 133.184 110.974 21.706 85078.425
 S  3213 38.647  0.00629 0.00066 23.73  2.74 63.330 133.130 110.954 21.710 85077.758
 S  3213 38.755  0.00636 0.00066 24.05  2.77 63.365 133.087 110.938 21.713 85077.229
 S  3213 38.865  0.00639 0.00067 24.22  2.79 63.419 133.019 110.913 21.717 85075.862
 S  3213 38.971  0.00638 0.00066 24.17  2.78 63.483 132.938 110.883 21.723 85074.672
 S  3213 39.074  0.00631 0.00066 23.90  2.76 63.517 132.896 110.868 21.726 85074.201
 S  3213 39.179  0.00619 0.00065 23.45  2.72 63.554 132.848 110.851 21.729 85073.710
 S  3213 39.285  0.00603 0.00064 22.83  2.68 63.601 132.789 110.829 21.733 85072.474
 S  3213 39.387  0.00583 0.00063 21.99  2.64 63.647 132.730 110.808 21.737 85071.598
 S  3213 39.488  0.00558 0.00062 20.99  2.59 63.678 132.690 110.794 21.739 85071.109
 S  3213 39.589  0.00531 0.00061 19.87  2.54 63.707 132.652 110.780 21.742 85070.560
 S  3213 39.692  0.00501 0.00060 18.68  2.50 63.743 132.606 110.764 21.745 85069.910
 S  3213 39.797  0.00470 0.00059 17.46  2.46 63.793 132.541 110.741 21.749 85068.995
 S  3213 39.901  0.00439 0.00058 16.21  2.43 63.856 132.457 110.711 21.755 85067.590
 S  3213 40.002  0.00408 0.00057 14.96  2.40 63.912 132.384 110.686 21.760 85066.537
 S  3213 40.101  0.00378 0.00056 13.73  2.38 63.957 132.324 110.665 21.764 85065.756
 S  3213 40.199  0.00349 0.00056 12.56  2.36 64.013 132.249 110.639 21.769 85064.604
 S  3213 40.294  0.00322 0.00056 11.46  2.34 64.059 132.186 110.618 21.773 85063.691
 S  3213 40.386  0.00298 0.00055 10.47  2.33 64.091 132.144 110.603 21.776 85063.085
 S  3213 40.478  0.00277 0.00055  9.61  2.32 64.120 132.104 110.589 21.778 85062.510
 S  3213 40.570  0.00259 0.00055  8.90  2.32 64.151 132.062 110.575 21.781 85061.929
 S  3213 40.662  0.00245 0.00055  8.34  2.32 64.185 132.016 110.559 21.784 85061.250
 S  3213 40.754  0.00235 0.00055  7.93  2.32 64.222 131.966 110.542 21.787 85060.511
 S  3213 40.845  0.00228 0.00055  7.67  2.32 64.254 131.922 110.527 21.790 85059.896
 S  3213 40.937  0.00224 0.00055  7.55  2.33 64.289 131.873 110.511 21.794 85059.188
 S  3213 41.029  0.00223 0.00055  7.57  2.34 64.335 131.809 110.490 21.798 85058.400
 S  3213 41.120  0.00226 0.00055  7.71  2.36 64.402 131.716 110.459 21.804 85056.833
 S  3213 41.205  0.00230 0.00056  7.91  2.36 64.445 131.656 110.439 21.808 85056.073
 S  3213 41.287  0.00235 0.00056  8.15  2.37 64.467 131.624 110.429 21.810 85055.655
 S  3213 41.369  0.00241 0.00056  8.43  2.37 64.484 131.601 110.421 21.812 85055.337
 S  3213 41.451  0.00248 0.00056  8.74  2.37 64.500 131.579 110.413 21.813 85055.034
 S  3213 41.537  0.00255 0.00056  9.08  2.37 64.535 131.530 110.397 21.817 85054.512
 S  3213 41.620  0.00262 0.00055  9.43  2.36 64.579 131.466 110.377 21.821 85053.309
 S  3213 41.700  0.00270 0.00055  9.76  2.35 64.611 131.420 110.362 21.824 85052.784
 S  3213 41.778  0.00277 0.00055 10.08  2.34 64.634 131.388 110.351 21.826 85052.355
 S  3213 41.856  0.00283 0.00055 10.36  2.33 64.655 131.358 110.341 21.828 85051.914
 S  3213 41.933  0.00289 0.00054 10.61  2.32 64.672 131.333 110.333 21.830 85051.573
 S  3213 42.009  0.00294 0.00054 10.85  2.31 64.686 131.314 110.327 21.831 85051.310
 S  3213 42.086  0.00300 0.00054 11.11  2.32 64.697 131.298 110.321 21.832 85051.080
 S  3213 42.163  0.00307 0.00055 11.42  2.32 64.709 131.282 110.316 21.833 85050.859
 S  3213 42.242  0.00315 0.00055 11.79  2.33 64.726 131.257 110.308 21.835 85050.588
 S  3213 42.322  0.00323 0.00055 12.19  2.35 64.755 131.215 110.294 21.838 85049.965
 S  3213 42.400  0.00332 0.00055 12.57  2.37 64.794 131.158 110.276 21.841 85049.115
 S  3213 42.475  0.00339 0.00056 12.92  2.39 64.809 131.137 110.269 21.843 85048.816
 S  3213 42.550  0.00347 0.00057 13.28  2.41 64.821 131.119 110.263 21.844 85048.583
 S  3213 42.625  0.00356 0.00057 13.65  2.44 64.832 131.104 110.258 21.845 85048.377
 S  3213 42.701  0.00365 0.00058 14.08  2.48 64.841 131.091 110.254 21.846 85048.183
 S  3213 42.778  0.00376 0.00059 14.59  2.51 64.853 131.074 110.248 21.847 85047.972
 S  3213 42.856  0.00389 0.00059 15.20  2.55 64.868 131.052 110.241 21.848 85047.654
 S  3213 42.936  0.00404 0.00060 15.88  2.57 64.896 131.011 110.228 21.851 85047.078
 S  3213 43.016  0.00418 0.00060 16.58  2.60 64.927 130.965 110.214 21.854 85046.455
 S  3213 43.095  0.00433 0.00060 17.30  2.61 64.960 130.915 110.198 21.857 85045.790
 S  3213 43.173  0.00449 0.00061 18.04  2.62 64.996 130.862 110.181 21.861 85045.051
 S  3213 43.249  0.00465 0.00061 18.81  2.63 65.029 130.813 110.166 21.864 85044.330
 S  3213 43.324  0.00482 0.00061 19.60  2.64 65.055 130.773 110.154 21.867 85043.866
 S  3213 43.398  0.00499 0.00061 20.40  2.65 65.076 130.742 110.144 21.869 85043.435
 S  3213 43.473  0.00515 0.00061 21.16  2.67 65.099 130.707 110.133 21.871 85042.973
 S  3213 43.549  0.00529 0.00062 21.85  2.71 65.148 130.631 110.110 21.876 85041.991
 S  3213 43.620  0.00540 0.00063 22.34  2.74 65.185 130.575 110.093 21.880 85041.078
 S  3213 43.687  0.00546 0.00063 22.63  2.78 65.203 130.548 110.085 21.882 85040.837
 S  3213 43.754  0.00548 0.00064 22.73  2.82 65.213 130.533 110.080 21.883 85040.627
 S  3213 43.821  0.00546 0.00065 22.64  2.87 65.224 130.517 110.075 21.884 85040.413
 S  3213 43.888  0.00540 0.00066 22.37  2.91 65.235 130.500 110.069 21.885 85040.183
 S  3213 43.955  0.00530 0.00067 21.95  2.95 65.247 130.482 110.064 21.886 85039.931
 S  3213 44.022  0.00517 0.00068 21.43  2.98 65.260 130.462 110.057 21.888 85039.656
 S  3213 44.090  0.00504 0.00068 20.86  2.99 65.273 130.443 110.051 21.889 85039.403
 S  3213 44.158  0.00490 0.00068 20.27  3.00 65.286 130.423 110.045 21.890 85039.143
 S  3213 44.226  0.00476 0.00068 19.72  3.00 65.302 130.398 110.038 21.892 85038.821
 S  3213 44.295  0.00463 0.00068 19.20  2.99 65.333 130.350 110.023 21.895 85038.145
 S  3213 44.362  0.00451 0.00068 18.68  2.98 65.358 130.311 110.011 21.898 85037.614
 S  3213 44.427  0.00439 0.00067 18.17  2.96 65.377 130.281 110.002 21.900 85037.231
 S  3213 44.491  0.00428 0.00067 17.69  2.95 65.391 130.259 109.996 21.901 85036.958
 S  3213 44.554  0.00420 0.00067 17.31  2.94 65.401 130.245 109.991 21.902 85036.754
 S  3213 44.617  0.00414 0.00066 17.07  2.92 65.411 130.230 109.986 21.903 85036.565
 S  3213 44.680  0.00413 0.00066 17.01  2.91 65.421 130.215 109.982 21.904 85036.362
 S  3213 44.744  0.00415 0.00066 17.13  2.91 65.432 130.198 109.976 21.905 85036.129
 S  3213 44.807  0.00421 0.00066 17.38  2.92 65.444 130.179 109.970 21.907 85035.873
 S  3213 44.870  0.00427 0.00067 17.68  2.96 65.457 130.159 109.964 21.908 85035.597
 S  3213 44.933  0.00433 0.00069 17.95  3.02 65.468 130.142 109.959 21.909 85035.363
 S  3213 44.995  0.00437 0.00071 18.12  3.10 65.477 130.128 109.955 21.910 85035.180
 S  3213 45.057  0.00439 0.00072 18.18  3.17 65.485 130.116 109.951 21.911 85035.022
 S  3213 45.119  0.00437 0.00074 18.14  3.23 65.492 130.105 109.947 21.911 85034.873
 S  3213 45.182  0.00435 0.00074 18.03  3.26 65.500 130.094 109.944 21.912 85034.721
 S  3213 45.245  0.00432 0.00074 17.92  3.26 65.508 130.081 109.940 21.913 85034.555
 S  3213 45.308  0.00428 0.00073 17.80  3.23 65.517 130.067 109.935 21.914 85034.361
 S  3213 45.373  0.00424 0.00072 17.66  3.17 65.531 130.046 109.929 21.915 85034.108
 S  3213 45.438  0.00420 0.00070 17.50  3.09 65.552 130.011 109.919 21.918 85033.625
 S  3213 45.502  0.00414 0.00068 17.31  3.00 65.577 129.972 109.907 21.920 85033.090
 S  3213 45.564  0.00410 0.00065 17.12  2.89 65.597 129.940 109.898 21.922 85032.677
 S  3213 45.625  0.00405 0.00063 16.94  2.77 65.610 129.919 109.891 21.924 85032.402
 S  3213 45.685  0.00402 0.00060 16.80  2.64 65.621 129.902 109.886 21.925 85032.182
 S  3213 45.745  0.00400 0.00057 16.71  2.52 65.631 129.886 109.881 21.926 85031.973
 S  3213 45.805  0.00399 0.00054 16.67  2.40 65.641 129.871 109.877 21.927 85031.768
 S  3213 45.864  0.00400 0.00052 16.71  2.29 65.650 129.856 109.872 21.928 85031.574
 S  3213 45.924  0.00403 0.00050 16.87  2.19 65.659 129.842 109.868 21.929 85031.391
 S  3213 45.983  0.00410 0.00047 17.16  2.09 65.667 129.829 109.864 21.930 85031.216
 S  3213 46.043  0.00420 0.00045 17.59  2.00 65.676 129.816 109.860 21.931 85031.042
 S  3213 46.102  0.00431 0.00044 18.11  1.92 65.685 129.802 109.855 21.932 85030.858
 S  3213 46.162  0.00444 0.00042 18.69  1.85 65.695 129.787 109.851 21.933 85030.656
 S  3213 46.221  0.00456 0.00040 19.25  1.78 65.706 129.769 109.845 21.934 85030.417
 S  3213 46.281  0.00468 0.00039 19.76  1.72 65.717 129.750 109.840 21.935 85030.164
 S  3213 46.340  0.00477 0.00038 20.20  1.67 65.729 129.732 109.834 21.936 85029.931
 S  3213 46.399  0.00485 0.00037 20.56  1.62 65.740 129.715 109.829 21.937 85029.705
 S  3213 46.457  0.00491 0.00036 20.82  1.57 65.750 129.698 109.824 21.939 85029.476
 S  3213 46.516  0.00494 0.00035 20.97  1.53 65.761 129.680 109.819 21.940 85029.248
 S  3213 46.574  0.00494 0.00034 20.99  1.50 65.772 129.664 109.814 21.941 85029.025
 S  3213 46.631  0.00492 0.00033 20.87  1.47 65.782 129.648 109.809 21.942 85028.814
 S  3213 46.689  0.00486 0.00033 20.62  1.44 65.791 129.633 109.805 21.943 85028.624
 S  3213 46.746  0.00478 0.00032 20.25  1.42 65.799 129.620 109.801 21.944 85028.453
 S  3213 46.803  0.00468 0.00032 19.81  1.41 65.807 129.608 109.797 21.945 85028.295
 S  3213 46.860  0.00456 0.00032 19.31  1.40 65.814 129.597 109.793 21.945 85028.140
 S  3213 46.917  0.00445 0.00031 18.79  1.39 65.821 129.585 109.790 21.946 85027.983
 S  3213 46.974  0.00433 0.00031 18.29  1.38 65.829 129.573 109.786 21.947 85027.820
 S  3213 47.031  0.00422 0.00031 17.80  1.37 65.837 129.560 109.782 21.948 85027.646
 S  3213 47.088  0.00411 0.00031 17.31  1.36 65.846 129.546 109.778 21.949 85027.463
 S  3213 47.144  0.00399 0.00031 16.78  1.35 65.855 129.532 109.774 21.950 85027.277
 S  3213 47.201  0.00386 0.00030 16.22  1.34 65.864 129.517 109.769 21.951 85027.087
 S  3213 47.258  0.00372 0.00030 15.62  1.33 65.873 129.503 109.765 21.952 85026.896
 S  3213 47.314  0.00358 0.00030 15.00  1.32 65.882 129.488 109.760 21.953 85026.706
 S  3213 47.370  0.00343 0.00030 14.37  1.30 65.891 129.473 109.756 21.954 85026.507
 S  3213 47.426  0.00329 0.00029 13.74  1.29 65.900 129.458 109.751 21.955 85026.301
 S  3213 47.482  0.00314 0.00029 13.10  1.29 65.910 129.443 109.747 21.956 85026.114
 S  3213 47.538  0.00300 0.00029 12.47  1.29 65.917 129.431 109.743 21.956 85025.947
 S  3213 47.593  0.00285 0.00029 11.83  1.29 65.925 129.419 109.740 21.957 85025.790
 S  3213 47.648  0.00271 0.00029 11.19  1.29 65.932 129.407 109.736 21.958 85025.640
 S  3213 47.703  0.00256 0.00030 10.55  1.30 65.939 129.397 109.733 21.959 85025.494
 S  3213 47.758  0.00242 0.00030  9.95  1.31 65.946 129.386 109.729 21.959 85025.349
 S  3213 47.813  0.00230 0.00030  9.39  1.32 65.953 129.374 109.726 21.960 85025.199
 S  3213 47.868  0.00219 0.00030  8.91  1.33 65.960 129.362 109.722 21.961 85025.041
 S  3213 47.924  0.00209 0.00030  8.49  1.34 65.968 129.349 109.718 21.962 85024.867
 S  3213 47.979  0.00201 0.00030  8.13  1.34 65.977 129.335 109.714 21.963 85024.683
 S  3213 48.033  0.00193 0.00031  7.80  1.34 65.986 129.321 109.710 21.964 85024.498
 S  3213 48.088  0.00186 0.00031  7.49  1.35 65.994 129.307 109.706 21.965 85024.321
 S  3213 48.142  0.00179 0.00031  7.21  1.35 66.002 129.295 109.702 21.965 85024.155
 S  3213 48.196  0.00174 0.00031  6.97  1.35 66.009 129.283 109.699 21.966 85023.998
 S  3213 48.250  0.00169 0.00031  6.76  1.35 66.016 129.272 109.695 21.967 85023.848
 S  3213 48.304  0.00165 0.00031  6.58  1.36 66.023 129.260 109.692 21.968 85023.702
 S  3213 48.358  0.00162 0.00031  6.43  1.36 66.030 129.250 109.689 21.968 85023.558
 S  3213 48.411  0.00159 0.00031  6.31  1.37 66.036 129.239 109.685 21.969 85023.415
 S  3213 48.465  0.00156 0.00031  6.22  1.37 66.043 129.228 109.682 21.970 85023.273
 S  3213 48.518  0.00155 0.00031  6.17  1.37 66.050 129.217 109.679 21.971 85023.127
 S  3213 48.572  0.00155 0.00031  6.17  1.38 66.057 129.206 109.675 21.971 85022.977
 S  3213 48.625  0.00156 0.00032  6.21  1.38 66.064 129.194 109.672 21.972 85022.822
 S  3213 48.679  0.00158 0.00032  6.29  1.38 66.072 129.182 109.668 21.973 85022.664
 S  3213 48.732  0.00160 0.00032  6.37  1.39 66.079 129.170 109.665 21.974 85022.512
 S  3213 48.785  0.00162 0.00032  6.46  1.39 66.085 129.159 109.661 21.974 85022.369
 S  3213 48.837  0.00163 0.00032  6.52  1.40 66.092 129.149 109.658 21.975 85022.233
 S  3213 48.890  0.00164 0.00032  6.56  1.40 66.098 129.139 109.655 21.976 85022.101
 S  3213 48.943  0.00165 0.00032  6.60  1.41 66.104 129.129 109.652 21.976 85021.967
 S  3213 48.995  0.00166 0.00032  6.65  1.41 66.110 129.119 109.649 21.977 85021.831
 S  3213 49.047  0.00167 0.00032  6.71  1.42 66.117 129.108 109.646 21.978 85021.693
 S  3213 49.100  0.00169 0.00033  6.78  1.42 66.123 129.098 109.643 21.979 85021.553
 S  3213 49.152  0.00170 0.00033  6.82  1.43 66.130 129.087 109.639 21.979 85021.408
 S  3213 49.204  0.00170 0.00033  6.82  1.44 66.137 129.075 109.636 21.980 85021.262
 S  3213 49.256  0.00168 0.00033  6.75  1.45 66.144 129.064 109.633 21.981 85021.117
 S  3213 49.308  0.00165 0.00034  6.60  1.46 66.150 129.054 109.630 21.981 85020.983
 S  3213 49.360  0.00160 0.00034  6.38  1.48 66.156 129.045 109.627 21.982 85020.857
 S  3213 49.411  0.00153 0.00034  6.08  1.49 66.161 129.036 109.624 21.983 85020.737
 S  3213 49.463  0.00144 0.00035  5.71  1.51 66.167 129.027 109.621 21.983 85020.622
 S  3213 49.514  0.00134 0.00035  5.28  1.52 66.172 129.019 109.619 21.984 85020.511
 S  3213 49.565  0.00123 0.00035  4.80  1.53 66.177 129.010 109.616 21.984 85020.400
 S  3213 49.616  0.00112 0.00036  4.32  1.54 66.182 129.002 109.614 21.985 85020.288
 S  3213 49.668  0.00101 0.00036  3.84  1.55 66.188 128.994 109.611 21.986 85020.173
 S  3213 49.719  0.00091 0.00036  3.39  1.56 66.193 128.985 109.608 21.986 85020.055
 S  3213 49.770  0.00081 0.00036  2.96  1.56 66.199 128.975 109.605 21.987 85019.934
 S  3213 49.821  0.00072 0.00036  2.56  1.56 66.204 128.966 109.603 21.987 85019.809
 S  3213 49.872  0.00063 0.00036  2.18  1.57 66.210 128.957 109.600 21.988 85019.685
 S  3213 49.923  0.00054 0.00036  1.82  1.57 66.216 128.947 109.597 21.989 85019.565
 S  3213 49.973  0.00046 0.00037  1.47  1.58 66.221 128.939 109.594 21.989 85019.449
 S  3213 50.024  0.00039 0.00037  1.15  1.59 66.226 128.930 109.592 21.990 85019.340
 S  3213 50.074  0.00032 0.00037  0.86  1.60 66.231 128.923 109.589 21.990 85019.238
 S  3213 50.125  0.00026 0.00037  0.60  1.61 66.236 128.916 109.587 21.991 85019.138
 S  3213 50.175  0.00020 0.00038  0.37  1.62 66.240 128.908 109.585 21.991 85019.040
 S  3213 50.225  0.00016 0.00038  0.19  1.63 66.245 128.901 109.583 21.992 85018.941
 S  3213 50.276  0.00013 0.00038  0.05  1.64 66.249 128.894 109.580 21.992 85018.842
 S  3213 50.326  0.00011 0.00038 -0.03  1.65 66.254 128.886 109.578 21.993 85018.739
 S  3213 50.376  0.00010 0.00039 -0.06  1.65 66.259 128.878 109.575 21.993 85018.635
 S  3213 50.426  0.00010 0.00039 -0.04  1.66 66.264 128.870 109.573 21.994 85018.528
 S  3213 50.477  0.00012 0.00039  0.03  1.66 66.269 128.862 109.571 21.994 85018.420
 S  3213 50.527  0.00015 0.00039  0.14  1.66 66.274 128.854 109.568 21.995 85018.310
 S  3213 50.577  0.00018 0.00039  0.31  1.66 66.279 128.846 109.565 21.995 85018.199
 S  3213 50.627  0.00024 0.00039  0.54  1.66 66.284 128.837 109.563 21.996 85018.088
 S  3213 50.677  0.00031 0.00039  0.84  1.66 66.289 128.829 109.560 21.996 85017.978
 S  3213 50.727  0.00039 0.00039  1.20  1.67 66.294 128.821 109.558 21.997 85017.869
 S  3213 50.777  0.00049 0.00039  1.64  1.67 66.299 128.813 109.555 21.998 85017.761
 S  3213 50.826  0.00061 0.00039  2.14  1.67 66.304 128.805 109.553 21.998 85017.654
 S  3213 50.876  0.00074 0.00039  2.68  1.67 66.309 128.796 109.550 21.999 85017.546
 S  3213 50.926  0.00087 0.00039  3.24  1.67 66.314 128.788 109.548 21.999 85017.435
 S  3213 50.975  0.00100 0.00039  3.78  1.67 66.319 128.780 109.545 22.000 85017.323
 S  3213 51.025  0.00111 0.00039  4.27  1.67 66.325 128.771 109.543 22.000 85017.208
 S  3213 51.074  0.00120 0.00039  4.67  1.67 66.330 128.762 109.540 22.001 85017.093
 S  3213 51.124  0.00128 0.00039  4.97  1.67 66.335 128.754 109.537 22.002 85016.981
 S  3213 51.173  0.00132 0.00040  5.16  1.68 66.340 128.745 109.535 22.002 85016.872
 S  3213 51.222  0.00134 0.00040  5.25  1.68 66.345 128.738 109.533 22.003 85016.769
 S  3213 51.271  0.00134 0.00040  5.24  1.69 66.349 128.730 109.530 22.003 85016.668
 S  3213 51.320  0.00132 0.00040  5.15  1.70 66.354 128.723 109.528 22.004 85016.570
 S  3213 51.369  0.00128 0.00041  4.99  1.72 66.358 128.716 109.526 22.004 85016.472
 S  3213 51.417  0.00123 0.00041  4.77  1.73 66.363 128.708 109.523 22.005 85016.376
 S  3213 51.466  0.00117 0.00041  4.50  1.74 66.367 128.701 109.521 22.005 85016.282
 S  3213 51.515  0.00109 0.00042  4.19  1.75 66.371 128.694 109.519 22.005 85016.189
 S  3213 51.563  0.00101 0.00042  3.83  1.76 66.376 128.688 109.517 22.006 85016.098
 S  3213 51.612  0.00091 0.00042  3.43  1.78 66.380 128.681 109.515 22.006 85016.008
 S  3213 51.660  0.00081 0.00043  2.99  1.79 66.384 128.674 109.513 22.007 85015.919
 S  3213 51.709  0.00070 0.00043  2.52  1.80 66.388 128.668 109.511 22.007 85015.830
 S  3213 51.757  0.00058 0.00043  2.04  1.80 66.392 128.661 109.509 22.008 85015.741
 S  3213 51.805  0.00047 0.00043  1.55  1.81 66.396 128.655 109.507 22.008 85015.651
 S  3213 51.854  0.00035 0.00043  1.06  1.81 66.400 128.648 109.505 22.009 85015.560
 S  3213 51.902  0.00023 0.00043  0.58  1.81 66.404 128.641 109.502 22.009 85015.468
 S  3213 51.950  0.00012 0.00043  0.13  1.81 66.409 128.634 109.500 22.009 85015.375
 S  3213 51.998  0.00003 0.00043 -0.28  1.81 66.413 128.627 109.498 22.010 85015.282
 S  3213 52.046 -0.00006 0.00044 -0.63  1.81 66.417 128.620 109.496 22.010 85015.189
 S  3213 52.094 -0.00013 0.00044 -0.92  1.81 66.421 128.613 109.494 22.011 85015.097
 S  3213 52.142 -0.00018 0.00044 -1.14  1.82 66.426 128.606 109.492 22.011 85015.007
 S  3213 52.190 -0.00022 0.00044 -1.29  1.82 66.430 128.600 109.490 22.012 85014.919
 S  3213 52.238 -0.00024 0.00044 -1.37  1.83 66.433 128.594 109.488 22.012 85014.835
 S  3213 52.286 -0.00025 0.00045 -1.39  1.84 66.437 128.588 109.486 22.013 85014.753
 S  3213 52.333 -0.00024 0.00045 -1.35  1.85 66.441 128.582 109.484 22.013 85014.672
 S  3213 52.381 -0.00022 0.00045 -1.26  1.86 66.445 128.576 109.482 22.013 85014.592
 S  3213 52.428 -0.00019 0.00046 -1.15  1.88 66.448 128.570 109.480 22.014 85014.512
 S  3213 52.476 -0.00016 0.00046 -1.02  1.89 66.452 128.564 109.478 22.014 85014.432
 S  3213 52.524 -0.00013 0.00046 -0.89  1.90 66.455 128.558 109.477 22.015 85014.353
 S  3213 52.571 -0.00011 0.00047 -0.79  1.91 66.459 128.553 109.475 22.015 85014.273
 S  3213 52.618 -0.00009 0.00047 -0.71  1.92 66.463 128.547 109.473 22.015 85014.193
 S  3213 52.666 -0.00008 0.00047 -0.67  1.92 66.466 128.541 109.471 22.016 85014.114
 S  3213 52.713 -0.00008 0.00047 -0.67  1.92 66.470 128.535 109.469 22.016 85014.034
 S  3213 52.761 -0.00009 0.00047 -0.70  1.92 66.474 128.529 109.467 22.016 85013.954
 S  3213 52.808 -0.00010 0.00047 -0.76  1.92 66.477 128.523 109.465 22.017 85013.874
 S  3213 52.855 -0.00012 0.00047 -0.82  1.92 66.481 128.518 109.464 22.017 85013.795
 S  3213 52.902 -0.00014 0.00047 -0.88  1.91 66.484 128.512 109.462 22.018 85013.715
 S  3213 52.949 -0.00015 0.00047 -0.93  1.91 66.488 128.506 109.460 22.018 85013.635
 S  3213 52.997 -0.00015 0.00047 -0.94  1.90 66.492 128.500 109.458 22.018 85013.556
 S  3213 53.044 -0.00015 0.00047 -0.92  1.89 66.495 128.494 109.456 22.019 85013.477
 S  3213 53.091 -0.00013 0.00047 -0.87  1.89 66.499 128.489 109.454 22.019 85013.398
 S  3213 53.138 -0.00012 0.00046 -0.80  1.88 66.502 128.483 109.452 22.020 85013.320
 S  3213 53.184 -0.00010 0.00046 -0.73  1.87 66.506 128.477 109.451 22.020 85013.242
 S  3213 53.231 -0.00008 0.00046 -0.66  1.87 66.510 128.471 109.449 22.020 85013.165
 S  3213 53.278 -0.00007 0.00046 -0.60  1.86 66.513 128.465 109.447 22.021 85013.088
 S  3213 53.325 -0.00006 0.00046 -0.56  1.85 66.516 128.460 109.445 22.021 85013.014
 S  3213 53.372 -0.00006 0.00046 -0.54  1.84 66.520 128.455 109.444 22.021 85012.940
 S  3213 53.418 -0.00005 0.00045 -0.52  1.82 66.523 128.450 109.442 22.022 85012.869
 S  3213 53.465 -0.00005 0.00045 -0.51  1.80 66.526 128.445 109.440 22.022 85012.798
 S  3213 53.512 -0.00005 0.00044 -0.49  1.78 66.529 128.439 109.439 22.022 85012.727
 S  3213 53.558 -0.00004 0.00044 -0.45  1.76 66.533 128.434 109.437 22.023 85012.656
 S  3213 53.605 -0.00002 0.00043 -0.39  1.74 66.536 128.429 109.435 22.023 85012.586
 S  3213 53.651  0.00000 0.00043 -0.31  1.71 66.539 128.424 109.434 22.023 85012.516
 S  3213 53.698  0.00002 0.00042 -0.22  1.69 66.542 128.419 109.432 22.024 85012.445
 S  3213 53.744  0.00005 0.00042 -0.11  1.68 66.545 128.414 109.430 22.024 85012.374
 S  3213 53.791  0.00007 0.00042 -0.01  1.69 66.549 128.409 109.429 22.024 85012.302
 S  3213 53.837  0.00010 0.00043  0.10  1.71 66.552 128.403 109.427 22.025 85012.230
 S  3213 53.884  0.00012 0.00044  0.20  1.75 66.555 128.398 109.425 22.025 85012.158
 S  3213 53.930  0.00015 0.00046  0.30  1.82 66.558 128.393 109.424 22.026 85012.086
 S  3213 53.976  0.00017 0.00048  0.41  1.92 66.562 128.388 109.422 22.026 85012.013
 S  3213 54.023  0.00020 0.00051  0.51  2.04 66.565 128.382 109.420 22.026 85011.940
 S  3213 54.069  0.00023 0.00055  0.63  2.19 66.568 128.377 109.418 22.027 85011.867
 S  3213 54.115  0.00026 0.00060  0.75  2.36 66.572 128.372 109.417 22.027 85011.794
 S  3213 54.161  0.00029 0.00064  0.89  2.54 66.575 128.366 109.415 22.027 85011.721
 S  3213 54.208  0.00034 0.00069  1.06  2.73 66.578 128.361 109.413 22.028 85011.648
 S  3213 54.254  0.00039 0.00074  1.28  2.93 66.581 128.356 109.412 22.028 85011.576
 S  3213 54.300  0.00046 0.00079  1.55  3.12 66.585 128.350 109.410 22.028 85011.505
